datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,windspeedmax,windspeedmean,sunrise,sunset,normal.tempmax,normal.tempmin,normal.feelslike,normal.precip,normal.humidity,normal.snowdepth,normal.windspeed,normal.windgust,normal.winddir,normal.cloudcover
2023-10-19,11.2,2.5,7.4,11.2,-1.9,5.3,5.3,86.3,0.942,25.0,['rain'],0.0,0.0,82.8,22.0,172.5,1003.7,92.5,13.7,37.0,3.2,1.0,22.0,16.8,07:14:53,17:50:39,"[4.0, 10.8, 18.2]","[-1.8, 3.6, 9.2]","[-7.7, 10.8, 18.2]","[0.0, 0.3, 6.0]","[51.0, 81.4, 94.6]","[0.0, 2.2, 30.3]","[16.6, 25.9, 42.5]","[39.6, 65.9, 108.0]","[51.1, 197.8, 300.3]","[13.7, 62.8, 99.6]"
2023-10-20,20.9,10.0,15.4,20.9,10.0,15.4,11.4,78.8,0.121,12.5,['rain'],0.0,0.0,68.4,33.1,180.4,991.2,93.9,15.6,54.6,4.9,3.0,33.1,22.6,07:16:28,17:48:42,"[2.8, 10.7, 19.1]","[-1.6, 3.5, 10.3]","[-6.3, 10.7, 19.1]","[0.0, 1.9, 24.3]","[64.2, 81.7, 95.2]","[0.0, 2.3, 29.8]","[15.1, 26.3, 44.6]","[43.2, 67.0, 100.8]","[117.5, 197.0, 245.4]","[12.4, 67.0, 100.0]"
2023-10-21,20.6,14.3,17.6,20.6,14.3,17.6,12.1,71.1,0.057,4.17,['rain'],0.0,0.0,75.6,32.7,192.1,999.0,82.4,30.7,88.0,7.6,6.0,32.7,18.6,07:18:04,17:46:47,"[3.2, 10.9, 21.1]","[-2.7, 4.1, 9.3]","[-7.2, 10.9, 21.1]","[0.0, 1.1, 5.2]","[67.6, 84.5, 95.9]","[0.0, 2.1, 27.9]","[15.5, 27.7, 40.7]","[32.4, 65.5, 104.4]","[67.1, 206.0, 274.4]","[5.9, 69.9, 99.6]"
2023-10-22,13.9,7.8,12.3,13.9,5.7,11.9,10.6,89.8,14.163,62.5,['rain'],0.0,0.0,50.4,23.3,246.2,1008.2,79.3,22.5,31.7,2.8,3.0,23.3,13.9,07:19:39,17:44:52,"[2.2, 11.4, 19.5]","[-3.2, 4.8, 9.9]","[-7.8, 11.4, 19.5]","[0.0, 3.0, 38.8]","[59.5, 85.0, 93.9]","[0.0, 1.8, 21.7]","[10.8, 24.5, 40.7]","[43.2, 61.9, 90.0]","[29.9, 191.7, 250.6]","[12.7, 63.3, 100.0]"
2023-10-23,15.1,6.0,9.4,15.1,3.4,8.2,6.5,83.6,0.0,0.0,,0.0,0.0,54.0,15.6,242.3,1016.6,69.1,29.9,103.5,8.9,4.0,15.6,9.2,07:21:15,17:42:59,"[0.4, 10.4, 18.0]","[-3.0, 4.6, 9.6]","[-8.7, 10.4, 18.0]","[0.0, 1.4, 7.6]","[74.3, 87.1, 95.8]","[0.0, 1.1, 13.6]","[17.6, 27.7, 43.2]","[43.2, 68.4, 97.2]","[19.5, 179.6, 258.3]","[37.2, 77.6, 100.0]"
2023-10-24,14.8,6.9,10.7,14.8,4.3,9.6,8.8,88.7,2.378,20.83,['rain'],0.0,0.0,72.0,20.7,153.7,1008.7,87.8,20.3,69.8,6.1,4.0,20.7,13.9,07:22:51,17:41:07,"[-1.0, 10.4, 22.9]","[-6.7, 4.6, 10.2]","[-11.7, 10.4, 22.9]","[0.0, 1.0, 8.7]","[65.4, 84.6, 98.0]","[0.0, 0.4, 3.6]","[14.4, 25.9, 41.4]","[43.2, 65.9, 93.6]","[24.9, 174.8, 305.2]","[23.0, 73.5, 100.0]"
2023-10-25,14.0,7.8,11.6,14.0,5.2,11.2,9.2,85.9,5.456,50.0,['rain'],0.0,0.0,57.6,18.4,240.0,1001.6,68.2,21.1,50.4,4.4,2.0,18.4,13.2,07:24:28,17:39:16,"[1.1, 10.7, 17.2]","[-8.1, 4.2, 9.9]","[-14.5, 10.7, 17.2]","[0.0, 1.0, 13.5]","[61.1, 84.6, 97.4]","[0.0, 0.4, 3.5]","[12.6, 28.8, 42.8]","[46.8, 65.9, 129.6]","[63.3, 202.1, 253.1]","[15.0, 70.8, 100.0]"
2023-10-26,12.9,7.9,10.5,12.9,5.2,9.7,7.8,83.8,1.348,37.5,['rain'],0.0,0.0,64.8,22.6,216.6,998.3,85.5,29.6,50.8,4.5,3.0,22.6,15.9,07:26:04,17:37:26,"[2.7, 11.4, 18.0]","[-1.7, 4.4, 9.1]","[-8.0, 11.4, 18.0]","[0.0, 0.6, 4.1]","[73.5, 83.5, 92.5]","[0.0, 0.6, 5.9]","[14.0, 28.1, 57.6]","[43.2, 70.6, 118.8]","[18.6, 198.1, 248.6]","[18.7, 65.2, 94.8]"
2023-10-27,9.5,8.5,9.0,8.6,5.5,7.0,8.0,93.9,23.057,58.33,['rain'],0.0,0.0,55.8,19.8,291.4,994.6,94.3,14.0,12.0,1.0,1.0,19.8,12.9,07:27:41,17:35:37,"[2.9, 11.2, 19.0]","[-4.6, 4.4, 9.9]","[-9.0, 11.2, 19.0]","[0.0, 2.8, 30.6]","[72.0, 84.3, 95.8]","[0.0, 0.7, 5.2]","[15.1, 27.0, 45.0]","[39.6, 65.9, 90.0]","[137.9, 214.5, 269.0]","[12.6, 65.5, 100.0]"
2023-10-28,11.1,6.6,9.0,11.1,3.6,7.1,6.4,84.0,0.115,16.67,['rain'],0.0,0.0,57.6,24.9,222.6,1004.4,78.1,28.2,61.3,5.3,5.0,24.9,17.2,07:29:18,17:33:50,"[-1.1, 10.2, 18.8]","[-5.8, 3.4, 9.3]","[-10.4, 10.2, 18.8]","[0.0, 1.5, 15.7]","[61.6, 81.0, 98.8]","[0.0, 0.7, 4.4]","[13.0, 28.8, 61.2]","[46.8, 64.8, 86.4]","[29.4, 184.8, 261.5]","[2.3, 65.9, 99.9]"
2023-10-29,14.3,7.2,10.7,14.3,4.8,9.8,7.6,81.6,0.0,0.0,,0.0,0.0,72.0,26.1,185.1,1008.5,77.3,26.7,71.4,6.4,4.0,26.1,18.3,06:30:56,16:32:04,"[-1.7, 10.4, 17.6]","[-3.1, 3.5, 11.5]","[-10.4, 10.4, 17.6]","[0.0, 1.9, 11.9]","[48.2, 80.8, 94.5]","[0.0, 0.8, 6.9]","[13.0, 30.2, 57.6]","[46.8, 69.8, 108.0]","[73.5, 199.0, 289.3]","[3.4, 71.0, 98.3]"
2023-10-30,16.1,8.8,12.4,16.1,6.8,11.9,9.7,83.9,0.0,0.0,,0.0,0.0,65.1,31.0,182.7,1008.0,90.4,22.7,66.7,5.9,4.0,31.0,18.7,06:32:33,16:30:20,"[1.0, 9.3, 18.1]","[-3.7, 3.1, 11.9]","[-10.0, 9.3, 18.1]","[0.0, 0.8, 6.7]","[48.1, 79.0, 93.6]","[0.0, 0.7, 5.3]","[18.7, 30.2, 59.0]","[47.9, 74.9, 140.4]","[31.8, 202.1, 310.1]","[0.0, 62.5, 100.0]"
2023-10-31,16.2,7.8,12.1,16.2,5.1,11.3,8.1,77.9,8.331,66.67,['rain'],0.0,0.0,75.7,41.9,203.2,1002.7,96.1,23.1,15.0,1.3,1.0,41.9,24.5,06:34:11,16:28:37,"[3.9, 10.1, 15.4]","[-2.4, 2.5, 10.7]","[-7.6, 10.1, 15.4]","[0.0, 2.3, 30.1]","[56.5, 76.6, 88.4]","[0.0, 0.5, 3.7]","[11.9, 27.0, 56.5]","[43.2, 77.0, 129.6]","[112.6, 192.1, 273.3]","[0.0, 51.0, 82.6]"
2023-11-01,11.8,6.5,8.4,11.8,3.4,6.3,6.0,84.9,0.433,16.67,['rain'],0.0,0.0,61.2,18.4,208.0,1011.1,58.5,27.1,83.8,7.3,4.0,18.4,15.9,06:35:48,16:26:55,"[2.2, 10.7, 16.7]","[-3.8, 3.8, 9.9]","[-8.7, 10.7, 16.7]","[0.0, 0.2, 2.5]","[51.6, 76.1, 95.4]","[0.0, 0.2, 2.0]","[14.0, 32.4, 61.2]","[39.6, 74.9, 126.0]","[70.2, 201.0, 250.3]","[4.6, 64.1, 99.6]"
2023-11-02,14.0,6.2,11.1,14.0,3.0,10.0,6.2,72.8,0.245,12.5,['rain'],0.0,0.0,77.1,42.4,167.7,999.4,86.3,31.5,63.4,5.6,5.0,42.4,30.8,06:37:26,16:25:15,"[-0.5, 9.9, 17.5]","[-6.6, 3.9, 9.1]","[-12.6, 9.9, 17.5]","[0.0, 2.5, 19.0]","[36.9, 83.6, 97.9]","[0.0, 0.3, 4.4]","[15.1, 26.6, 43.2]","[54.0, 71.3, 108.0]","[126.1, 215.7, 303.4]","[1.2, 71.7, 100.0]"
2023-11-03,12.4,4.9,9.6,12.4,0.3,8.0,7.6,87.4,21.124,95.83,['rain'],0.0,0.0,90.0,36.5,183.1,988.4,99.7,13.6,8.6,0.9,0.0,36.5,24.2,06:39:04,16:23:36,"[-1.3, 9.7, 15.0]","[-7.8, 3.4, 11.5]","[-13.9, 9.7, 15.0]","[0.0, 1.1, 6.0]","[32.9, 83.0, 96.2]","[0.0, 0.7, 11.0]","[13.0, 28.4, 43.2]","[54.0, 76.3, 100.8]","[62.9, 200.7, 283.1]","[0.5, 68.7, 96.3]"
2023-11-04,7.9,3.5,5.7,5.2,-1.1,2.4,3.2,84.2,0.16,12.5,['rain'],0.0,0.0,71.6,28.4,190.1,996.2,68.5,25.2,46.8,4.2,2.0,28.4,17.3,06:40:42,16:22:00,"[0.4, 10.3, 15.8]","[-6.2, 3.6, 9.7]","[-12.1, 10.3, 15.8]","[0.0, 2.1, 14.5]","[48.2, 81.0, 94.5]","[0.0, 0.7, 12.1]","[20.9, 35.3, 56.9]","[64.8, 85.0, 118.8]","[63.6, 195.0, 309.7]","[37.3, 72.9, 99.6]"
2023-11-05,10.5,6.8,8.2,10.5,2.4,4.9,5.6,84.3,4.647,45.83,['rain'],0.0,0.0,68.0,33.0,195.9,989.9,89.3,24.4,32.8,2.8,2.0,33.0,22.6,06:42:20,16:20:24,"[0.2, 9.4, 19.5]","[-3.5, 3.5, 11.2]","[-9.4, 9.4, 19.5]","[0.0, 2.8, 24.2]","[43.3, 80.3, 94.3]","[0.0, 0.8, 12.0]","[15.1, 29.5, 56.2]","[57.6, 79.6, 104.4]","[27.6, 187.9, 260.2]","[23.4, 72.2, 99.6]"
2023-11-06,10.9,5.0,8.3,10.9,2.7,6.0,4.2,75.7,0.342,33.33,['rain'],0.0,0.0,56.6,27.2,227.5,1007.0,54.9,32.5,81.5,7.1,4.0,27.2,19.6,06:43:58,16:18:51,"[0.8, 8.8, 16.8]","[-4.5, 2.4, 8.3]","[-11.4, 8.8, 16.8]","[0.0, 2.1, 22.0]","[55.4, 83.0, 96.7]","[0.0, 0.8, 10.5]","[11.5, 27.0, 50.4]","[39.6, 68.0, 97.2]","[53.5, 188.8, 260.7]","[3.2, 65.6, 100.0]"
2023-11-07,11.6,4.9,7.5,11.6,2.8,5.7,4.3,80.8,0.1,12.5,['rain'],0.0,0.0,54.0,16.2,213.0,1015.5,56.7,39.0,91.0,8.0,4.0,16.2,11.8,06:45:36,16:17:19,"[2.1, 8.6, 15.3]","[-5.8, 3.1, 8.1]","[-16.1, 8.6, 15.3]","[0.0, 0.8, 6.0]","[64.8, 85.3, 96.8]","[0.0, 1.0, 8.6]","[18.7, 27.0, 50.4]","[46.8, 67.3, 93.6]","[57.2, 187.5, 242.8]","[12.9, 75.5, 100.0]"
2023-11-08,7.8,4.1,6.1,4.7,1.1,3.2,3.4,82.9,0.101,20.83,['rain'],0.0,0.0,50.4,22.7,243.1,1017.2,81.8,26.4,51.1,4.3,2.0,22.7,14.9,06:47:14,16:15:49,"[1.4, 9.1, 15.0]","[-3.5, 2.9, 7.6]","[-7.7, 9.1, 15.0]","[0.0, 2.2, 25.1]","[69.7, 85.1, 95.1]","[0.0, 1.0, 9.8]","[13.0, 24.5, 34.9]","[43.2, 71.3, 100.8]","[35.5, 189.7, 266.3]","[10.0, 68.9, 100.0]"
2023-11-09,9.3,1.7,5.8,5.6,-2.0,2.3,2.3,79.3,0.0,0.0,,0.0,0.0,69.3,33.0,186.0,1014.2,64.4,33.8,71.9,6.2,3.0,33.0,20.2,06:48:52,16:14:21,"[0.4, 8.1, 12.1]","[-4.1, 2.5, 7.5]","[-8.7, 8.1, 12.1]","[0.0, 1.5, 7.9]","[70.6, 87.6, 96.4]","[0.0, 1.1, 11.6]","[15.1, 27.0, 52.9]","[54.0, 68.8, 93.6]","[70.3, 184.5, 251.5]","[10.9, 69.3, 99.9]"
2023-11-10,8.6,5.7,6.8,6.1,2.8,3.8,4.8,87.5,5.207,54.17,['rain'],0.0,0.0,72.0,27.8,188.4,1006.5,98.1,13.6,19.1,1.5,1.0,27.8,17.0,06:50:29,16:12:55,"[0.5, 7.0, 13.9]","[-3.7, 1.5, 10.2]","[-8.5, 7.0, 13.9]","[0.0, 1.8, 13.1]","[72.2, 85.0, 96.2]","[0.0, 1.4, 13.1]","[16.2, 28.8, 44.3]","[39.6, 69.8, 122.4]","[43.6, 190.5, 293.5]","[34.5, 73.3, 99.7]"
2023-11-11,6.4,3.3,5.1,4.5,-0.2,2.9,4.0,92.2,4.496,58.33,['rain'],0.0,0.0,43.2,16.8,262.0,1003.4,96.0,11.5,37.1,3.2,2.0,16.8,10.5,06:52:06,16:11:31,"[0.3, 6.8, 15.2]","[-3.7, 2.0, 10.5]","[-9.5, 6.8, 15.2]","[0.0, 2.0, 29.0]","[57.3, 83.7, 95.1]","[0.0, 2.0, 14.0]","[16.2, 30.2, 51.5]","[46.8, 79.6, 133.2]","[58.3, 198.4, 330.8]","[12.9, 65.9, 100.0]"
2023-11-12,5.4,0.9,3.0,2.5,-1.9,-0.2,1.2,88.3,5.017,50.0,['rain'],0.0,0.8,39.6,16.9,245.5,1009.8,75.5,20.9,54.0,4.5,4.0,16.9,12.4,06:53:43,16:10:09,"[-0.6, 7.1, 14.5]","[-4.1, 1.6, 7.7]","[-9.8, 7.1, 14.5]","[0.0, 1.9, 11.8]","[65.9, 84.8, 94.8]","[0.0, 2.3, 14.7]","[12.6, 25.9, 49.7]","[54.0, 74.9, 115.2]","[15.2, 185.5, 250.8]","[0.0, 68.8, 100.0]"
2023-11-13,5.9,-0.4,2.8,3.0,-4.3,-0.3,1.2,89.7,0.86,29.17,['rain'],0.0,0.4,62.6,21.7,207.9,1012.5,85.2,17.5,41.2,3.6,2.0,21.7,12.3,06:55:20,16:08:49,"[-1.6, 6.8, 14.5]","[-6.5, 1.4, 8.1]","[-11.9, 6.8, 14.5]","[0.0, 2.0, 14.0]","[74.7, 86.6, 98.5]","[0.0, 2.5, 15.8]","[11.9, 26.6, 54.0]","[39.6, 65.9, 90.0]","[27.1, 187.5, 288.0]","[6.1, 73.2, 100.0]"
2023-11-14,10.4,6.6,8.3,10.4,2.4,5.3,5.3,81.5,1.633,20.83,['rain'],0.0,0.1,64.8,30.0,228.1,1007.0,88.0,22.5,46.2,4.0,3.0,30.0,20.9,06:56:56,16:07:31,"[-0.7, 6.7, 14.4]","[-5.1, 1.1, 6.4]","[-8.6, 6.7, 14.4]","[0.0, 0.5, 3.8]","[67.7, 85.2, 92.9]","[0.0, 2.4, 18.1]","[15.1, 24.5, 35.6]","[43.2, 61.2, 86.4]","[39.3, 179.0, 252.6]","[14.0, 66.8, 100.0]"
2023-11-15,8.0,5.3,6.9,4.9,3.0,3.8,5.1,88.6,5.579,91.67,['rain'],0.0,0.0,56.6,27.8,253.2,1009.7,93.1,18.9,16.9,1.4,1.0,27.8,18.3,06:58:32,16:06:15,"[-1.8, 7.0, 17.1]","[-5.0, 1.6, 10.3]","[-11.9, 7.0, 17.1]","[0.0, 1.1, 14.4]","[63.2, 86.2, 92.3]","[0.0, 2.3, 24.4]","[11.5, 29.2, 52.2]","[39.6, 72.4, 97.2]","[13.1, 178.9, 249.6]","[5.4, 71.2, 100.0]"
2023-11-16,7.3,4.4,5.5,4.4,1.5,2.7,4.0,90.6,0.999,50.0,['rain'],0.0,0.0,61.2,17.8,252.2,1015.4,89.9,18.7,46.7,4.0,2.0,17.8,13.2,07:00:07,16:05:01,"[-3.5, 6.9, 17.3]","[-5.1, 2.4, 14.1]","[-12.2, 6.9, 17.3]","[0.0, 1.0, 7.0]","[55.0, 87.2, 94.6]","[0.0, 2.5, 31.2]","[12.6, 28.8, 62.6]","[39.6, 68.8, 97.2]","[54.5, 189.1, 275.6]","[3.8, 81.0, 99.6]"
2023-11-17,5.2,1.4,3.3,2.6,-2.8,-0.4,1.3,86.8,4.449,79.17,"['rain', 'snow']",0.0,0.5,61.2,22.8,344.9,1012.5,94.4,19.1,20.4,1.7,1.0,22.8,15.3,07:01:42,16:03:50,"[-2.0, 6.8, 16.0]","[-7.8, 1.7, 7.2]","[-12.7, 6.8, 16.0]","[0.0, 1.1, 6.2]","[67.5, 86.5, 95.1]","[0.0, 2.4, 30.7]","[15.5, 26.6, 55.8]","[39.6, 65.5, 90.0]","[54.4, 195.6, 273.6]","[5.8, 76.8, 100.0]"
2023-11-18,2.3,-0.9,1.3,-1.1,-3.6,-2.1,-0.7,86.5,6.408,70.83,"['rain', 'snow']",0.1,1.3,54.5,17.9,331.1,1022.8,91.3,20.1,19.9,1.6,1.0,17.9,12.1,07:03:16,16:02:41,"[-1.9, 5.9, 12.9]","[-8.7, 1.4, 6.7]","[-14.1, 5.9, 12.9]","[0.0, 1.3, 7.7]","[75.8, 86.7, 97.3]","[0.0, 2.2, 29.2]","[20.2, 30.2, 45.7]","[46.8, 72.4, 100.8]","[45.6, 186.9, 255.0]","[37.9, 81.3, 99.9]"
2023-11-19,3.8,-1.4,1.1,-0.8,-5.5,-3.3,-0.1,91.7,0.57,41.67,"['rain', 'snow']",0.3,1.6,64.8,26.2,206.9,1016.6,97.2,13.4,12.9,1.1,1.0,26.2,18.1,07:04:50,16:01:34,"[-2.9, 6.3, 12.5]","[-6.0, 1.7, 6.1]","[-10.5, 6.3, 12.5]","[0.0, 2.2, 13.6]","[63.6, 84.7, 94.9]","[0.0, 2.5, 27.0]","[16.9, 31.0, 50.8]","[43.2, 71.3, 108.0]","[58.1, 204.2, 296.5]","[58.3, 84.2, 99.2]"
2023-11-20,7.6,3.9,5.9,4.4,-0.5,2.3,4.7,92.2,5.13,91.67,['rain'],0.0,1.3,61.2,22.7,233.2,1010.5,96.0,12.1,14.9,1.3,1.0,22.7,19.0,07:06:23,16:00:30,"[-1.8, 5.9, 12.2]","[-5.3, 0.8, 6.2]","[-11.9, 5.9, 12.2]","[0.0, 2.0, 10.3]","[67.3, 87.5, 98.0]","[0.0, 3.0, 23.5]","[10.4, 26.3, 41.8]","[43.2, 65.9, 104.4]","[76.2, 211.4, 260.7]","[15.6, 81.7, 100.0]"
2023-11-21,6.4,1.8,4.9,4.5,-3.0,2.2,3.8,92.4,1.64,41.67,['rain'],0.0,0.8,50.4,20.4,276.3,1012.4,87.5,15.0,37.5,3.3,3.0,20.4,12.4,07:07:55,15:59:28,"[-1.7, 5.3, 14.6]","[-4.9, 1.0, 9.6]","[-12.0, 5.3, 14.6]","[0.0, 2.0, 9.2]","[73.8, 88.7, 96.2]","[0.0, 4.0, 21.8]","[13.0, 26.6, 45.7]","[43.2, 65.2, 115.2]","[46.0, 188.2, 258.5]","[22.6, 78.5, 100.0]"
2023-11-22,0.9,-3.1,-1.8,-4.4,-8.5,-6.9,-3.6,87.5,0.283,16.67,"['rain', 'snow']",0.0,0.6,46.8,22.5,18.6,1025.3,98.4,13.1,18.0,1.6,1.0,22.5,17.5,07:09:26,15:58:29,"[-2.2, 5.3, 14.4]","[-6.1, 1.1, 7.4]","[-12.0, 5.3, 14.4]","[0.0, 1.2, 7.4]","[52.7, 86.4, 97.8]","[0.0, 3.9, 22.1]","[14.0, 27.0, 43.2]","[39.6, 70.2, 115.2]","[66.8, 186.5, 257.9]","[14.0, 78.9, 100.0]"
2023-11-23,4.5,-2.5,1.2,-0.8,-8.2,-4.5,-1.6,81.9,0.08,8.33,['rain'],0.0,0.7,67.2,34.2,222.4,1019.1,97.7,16.5,24.3,2.0,1.0,34.2,26.5,07:10:56,15:57:32,"[-3.5, 5.1, 10.9]","[-6.9, 0.7, 4.7]","[-13.7, 5.1, 10.9]","[0.0, 1.2, 11.3]","[73.2, 86.7, 97.6]","[0.0, 3.8, 21.0]","[16.9, 27.7, 38.5]","[39.6, 63.0, 100.8]","[42.7, 197.5, 270.2]","[22.5, 75.4, 99.1]"
2023-11-24,4.7,-0.1,2.3,0.1,-5.6,-2.6,-0.1,84.6,6.713,75.0,"['rain', 'snow']",0.0,1.0,63.9,33.0,252.4,1000.7,88.3,21.7,25.9,2.4,2.0,33.0,22.1,07:12:25,15:56:38,"[-3.7, 4.7, 11.4]","[-6.8, 0.5, 6.3]","[-13.1, 4.7, 11.4]","[0.0, 1.0, 9.4]","[77.7, 87.0, 95.2]","[0.0, 3.9, 19.8]","[15.1, 27.4, 34.9]","[43.2, 70.6, 108.0]","[145.1, 213.5, 324.8]","[25.6, 74.9, 100.0]"
2023-11-25,0.1,-2.4,-1.2,-4.4,-6.5,-5.3,-3.4,84.8,3.346,95.83,"['rain', 'snow']",2.6,2.5,58.5,21.0,282.1,1001.9,90.5,16.9,38.7,3.4,3.0,21.0,13.4,07:13:53,15:55:46,"[-1.8, 4.8, 14.2]","[-6.0, 0.0, 6.4]","[-13.2, 4.8, 14.2]","[0.0, 0.9, 9.5]","[69.7, 86.6, 99.3]","[0.0, 4.3, 20.1]","[18.0, 31.0, 42.1]","[39.6, 74.2, 115.2]","[53.2, 212.0, 346.0]","[27.3, 78.8, 100.0]"
2023-11-26,-2.1,-4.3,-3.0,-4.5,-9.4,-7.3,-5.3,84.2,2.194,62.5,['snow'],1.5,2.9,50.4,17.3,304.7,1010.8,86.2,15.9,30.0,2.7,2.0,17.3,11.9,07:15:20,15:54:57,"[-1.5, 4.5, 13.5]","[-5.2, 0.1, 6.6]","[-11.7, 4.5, 13.5]","[0.0, 2.1, 24.3]","[60.1, 86.3, 97.5]","[0.0, 5.0, 22.5]","[14.8, 29.2, 39.6]","[46.8, 65.9, 108.0]","[36.5, 200.0, 253.4]","[38.5, 82.2, 100.0]"
2023-11-27,0.0,-3.9,-1.6,-3.5,-9.1,-5.6,-3.1,89.2,0.351,25.0,"['rain', 'snow']",0.6,2.7,50.4,15.9,219.2,1008.3,98.9,12.6,18.8,1.7,1.0,15.9,11.9,07:16:45,15:54:11,"[-2.9, 3.8, 15.1]","[-6.6, -0.1, 9.5]","[-11.8, 3.8, 15.1]","[0.0, 1.1, 8.5]","[74.1, 87.8, 97.9]","[0.0, 5.3, 18.9]","[8.3, 25.9, 38.5]","[43.2, 68.0, 111.6]","[28.1, 188.6, 279.5]","[47.5, 84.4, 99.6]"
2023-11-28,-0.2,-3.9,-1.5,-0.4,-10.3,-5.6,-2.5,92.7,5.069,87.5,"['rain', 'snow']",4.9,5.2,54.0,23.0,16.1,996.5,99.9,4.5,10.8,0.9,1.0,23.0,13.7,07:18:10,15:53:28,"[-1.7, 3.4, 12.1]","[-6.7, -1.1, 7.2]","[-14.2, 3.4, 12.1]","[0.0, 1.0, 8.0]","[69.4, 86.5, 98.4]","[0.0, 5.5, 19.7]","[14.4, 25.9, 41.0]","[43.2, 69.8, 100.8]","[40.6, 198.4, 305.7]","[25.8, 72.6, 99.5]"
2023-11-29,-2.9,-7.5,-4.6,-7.6,-11.2,-9.5,-7.1,82.8,0.193,25.0,['snow'],0.3,5.5,55.8,21.9,209.2,1008.9,65.5,16.5,56.3,4.8,3.0,21.9,13.4,07:19:33,15:52:47,"[-1.7, 2.8, 9.6]","[-9.1, -1.5, 4.6]","[-13.5, 2.8, 9.6]","[0.0, 1.4, 9.3]","[62.6, 86.0, 99.7]","[0.0, 6.1, 19.2]","[15.1, 28.4, 47.5]","[46.8, 75.6, 115.2]","[73.7, 202.6, 283.8]","[6.6, 77.7, 100.0]"
2023-11-30,-0.6,-2.6,-1.8,-3.7,-8.8,-6.3,-4.4,82.5,0.279,25.0,"['rain', 'snow']",0.1,4.8,68.4,23.4,195.7,1006.1,85.9,16.4,36.2,3.1,2.0,23.4,14.4,07:20:54,15:52:09,"[-7.1, 2.4, 12.3]","[-9.2, -1.3, 7.7]","[-16.0, 2.4, 12.3]","[0.0, 2.1, 22.0]","[63.7, 85.4, 98.5]","[0.0, 6.9, 22.7]","[16.2, 30.2, 59.0]","[46.8, 73.1, 136.8]","[70.8, 192.5, 289.1]","[51.1, 83.6, 100.0]"
2023-12-01,-0.4,-2.1,-1.4,-1.0,-7.4,-4.3,-2.2,94.6,3.129,79.17,"['rain', 'snow']",2.1,5.4,41.9,22.6,34.6,1004.1,98.8,4.4,13.3,1.0,1.0,22.6,9.8,07:22:14,15:51:35,"[-7.3, 3.3, 11.9]","[-9.1, -2.0, 5.3]","[-18.8, 3.3, 11.9]","[0.0, 1.5, 13.9]","[67.9, 84.8, 93.1]","[0.0, 7.1, 22.8]","[15.1, 30.2, 48.6]","[46.8, 69.5, 118.8]","[60.1, 187.0, 278.8]","[20.0, 76.8, 100.0]"
2023-12-02,-1.5,-4.8,-3.3,-7.3,-11.7,-9.8,-4.5,91.1,10.018,100.0,"['rain', 'snow']",11.4,13.0,60.3,29.0,18.5,1004.4,99.4,3.7,8.0,0.7,0.0,29.0,23.0,07:23:32,15:51:03,"[-4.2, 2.8, 10.6]","[-9.6, -2.1, 2.8]","[-15.3, 2.8, 10.6]","[0.0, 1.0, 5.5]","[72.3, 85.1, 98.0]","[0.0, 7.1, 24.3]","[14.0, 28.8, 49.0]","[50.4, 67.7, 115.2]","[51.9, 192.9, 301.2]","[22.7, 78.1, 98.8]"
2023-12-03,-4.3,-5.9,-5.2,-9.7,-11.8,-10.7,-7.4,84.4,2.689,62.5,['snow'],2.5,22.1,57.3,18.7,258.7,1021.6,88.9,11.4,24.4,2.2,2.0,18.7,14.9,07:24:49,15:50:34,"[-5.5, 2.2, 9.6]","[-11.1, -2.5, 2.7]","[-18.4, 2.2, 9.6]","[0.0, 1.2, 7.9]","[74.4, 88.5, 98.4]","[0.0, 7.3, 28.0]","[15.5, 25.6, 49.7]","[39.6, 65.9, 133.2]","[54.4, 189.7, 272.9]","[32.3, 79.6, 100.0]"
2023-12-04,-3.8,-8.0,-5.4,-8.9,-13.3,-10.9,-7.5,85.2,0.085,16.67,['snow'],0.0,22.2,82.8,22.1,179.0,1022.9,79.6,12.5,62.0,5.3,3.0,22.1,15.0,07:26:03,15:50:08,"[-7.0, 2.6, 8.4]","[-14.0, -2.2, 2.3]","[-20.9, 2.6, 8.4]","[0.0, 1.0, 8.9]","[59.3, 85.0, 97.6]","[0.0, 7.2, 28.7]","[14.4, 27.4, 39.2]","[43.2, 72.0, 104.4]","[52.3, 203.5, 279.6]","[26.1, 69.4, 98.5]"
2023-12-05,-2.1,-7.1,-4.0,-5.9,-13.1,-9.2,-5.9,86.9,0.0,0.0,,0.0,20.1,75.6,16.9,195.7,1015.6,88.7,14.9,37.2,3.3,2.0,16.9,14.2,07:27:16,15:49:45,"[-4.3, 3.0, 9.9]","[-12.1, -1.6, 5.8]","[-20.8, 3.0, 9.9]","[0.0, 0.9, 4.0]","[67.4, 86.8, 96.0]","[0.0, 7.2, 26.4]","[17.6, 32.0, 48.6]","[50.4, 89.3, 237.6]","[52.8, 209.1, 266.1]","[28.0, 73.1, 100.0]"
