datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,windspeedmax,windspeedmean,sunrise,sunset,normal.tempmax,normal.tempmin,normal.feelslike,normal.precip,normal.humidity,normal.snowdepth,normal.windspeed,normal.windgust,normal.winddir,normal.cloudcover
2024-03-10,11.3,6.3,9.1,11.3,2.5,7.4,3.7,68.6,0.0,0.0,,0.0,0.5,64.7,30.4,150.7,1006.0,96.8,25.1,81.0,7.1,3.0,30.4,24.7,06:11:29,17:45:59,"[-5.4, 5.0, 11.2]","[-12.8, -2.1, 1.5]","[-20.2, 5.0, 11.2]","[0.0, 1.9, 12.3]","[53.4, 77.3, 96.5]","[1.9, 35.8, 105.9]","[14.0, 27.4, 48.6]","[46.8, 64.4, 86.4]","[47.7, 191.4, 263.4]","[9.7, 68.7, 99.5]"
2024-03-11,11.3,7.9,9.9,11.3,5.9,9.0,6.3,78.7,2.606,37.5,['rain'],0.0,0.0,63.7,25.5,157.4,1005.4,96.0,21.1,80.5,7.0,6.0,25.5,15.8,06:09:23,17:47:34,"[-2.5, 5.4, 13.1]","[-9.7, -1.5, 4.5]","[-18.0, 5.4, 13.1]","[0.0, 1.7, 11.2]","[45.8, 77.8, 97.5]","[1.8, 35.2, 105.5]","[15.1, 30.6, 54.0]","[39.6, 71.3, 115.2]","[12.5, 192.4, 297.1]","[0.0, 73.3, 100.0]"
2024-03-12,7.8,5.6,7.0,6.6,3.3,4.7,6.1,94.0,10.267,100.0,['rain'],0.0,0.0,54.0,16.0,12.1,1010.4,99.3,6.0,20.8,1.9,1.0,16.0,12.3,06:07:16,17:49:09,"[-3.4, 5.7, 16.1]","[-8.7, -0.9, 7.7]","[-16.8, 5.7, 16.1]","[0.0, 1.7, 9.8]","[38.9, 76.6, 96.9]","[1.5, 35.1, 106.2]","[16.9, 29.2, 45.0]","[39.6, 78.1, 241.2]","[30.4, 195.9, 275.8]","[11.0, 74.1, 100.0]"
2024-03-13,10.9,4.9,6.6,10.9,2.4,4.5,3.8,82.8,2.187,25.0,['rain'],0.0,0.0,64.8,19.0,6.9,1016.6,89.4,12.1,113.0,9.7,7.0,19.0,11.6,06:05:09,17:50:44,"[-6.0, 5.7, 15.1]","[-10.2, -0.9, 4.9]","[-20.4, 5.7, 15.1]","[0.0, 1.3, 7.0]","[37.8, 74.3, 96.3]","[1.3, 35.1, 105.3]","[11.5, 29.2, 42.5]","[43.2, 67.3, 115.2]","[12.7, 188.2, 299.3]","[0.1, 71.8, 100.0]"
2024-03-14,10.4,4.2,6.6,10.4,2.1,5.5,1.7,72.6,0.0,0.0,,0.0,0.0,39.6,9.3,61.7,1017.3,84.3,19.0,101.0,8.8,8.0,9.3,6.6,06:03:01,17:52:18,"[-5.0, 5.2, 16.1]","[-8.0, -1.4, 6.4]","[-17.8, 5.2, 16.1]","[0.0, 1.3, 5.1]","[35.1, 78.0, 97.4]","[1.2, 35.0, 101.8]","[12.2, 28.1, 46.8]","[43.2, 66.6, 108.0]","[14.8, 181.0, 274.0]","[3.7, 69.1, 100.0]"
2024-03-15,13.5,2.6,7.8,13.5,0.2,6.3,2.6,70.7,0.0,0.0,,0.0,0.0,39.6,18.8,217.7,1015.4,81.3,27.9,140.3,12.0,7.0,18.8,12.8,06:00:54,17:53:52,"[-4.2, 5.0, 12.6]","[-7.9, -1.3, 4.7]","[-17.6, 5.0, 12.6]","[0.0, 1.5, 11.7]","[40.0, 78.3, 94.9]","[0.9, 34.8, 97.2]","[13.7, 24.5, 39.2]","[39.6, 63.0, 93.6]","[27.8, 166.9, 284.2]","[21.3, 74.2, 99.6]"
2024-03-16,11.8,6.7,9.0,11.8,4.4,7.5,5.9,80.9,2.693,54.17,['rain'],0.0,0.0,46.8,17.9,223.3,1016.0,87.0,21.4,98.3,8.7,7.0,17.9,13.5,05:58:46,17:55:26,"[-2.6, 6.0, 12.6]","[-8.7, -0.5, 5.1]","[-15.1, 6.0, 12.6]","[0.0, 2.4, 10.8]","[41.4, 80.8, 95.3]","[0.9, 34.2, 91.1]","[15.5, 26.6, 51.5]","[39.6, 64.8, 100.8]","[32.0, 190.5, 299.5]","[13.8, 75.7, 98.8]"
2024-03-17,7.9,1.1,4.6,5.1,-1.9,1.7,-0.7,69.7,3.948,25.0,['rain'],0.0,0.1,55.3,20.7,322.1,1022.0,58.1,35.3,129.3,11.1,7.0,20.7,13.4,05:56:38,17:57:00,"[-3.2, 7.8, 17.1]","[-10.9, -0.6, 6.4]","[-18.8, 7.8, 17.1]","[0.0, 1.1, 5.6]","[52.7, 77.6, 95.7]","[0.3, 32.3, 76.8]","[14.0, 27.7, 39.2]","[54.0, 67.3, 90.0]","[20.8, 196.8, 268.6]","[2.7, 60.7, 100.0]"
2024-03-18,1.6,-2.0,-0.2,-1.7,-6.0,-3.8,-4.3,74.2,0.0,0.0,,0.0,0.0,39.6,16.3,16.3,1020.2,65.5,27.7,128.0,11.1,5.0,16.3,11.4,05:54:29,17:58:34,"[-6.4, 7.5, 17.7]","[-9.9, 0.0, 5.1]","[-20.3, 7.5, 17.7]","[0.0, 1.9, 10.7]","[55.3, 75.0, 96.3]","[0.0, 31.0, 78.1]","[16.9, 27.4, 41.4]","[43.2, 68.4, 108.0]","[51.7, 203.4, 309.2]","[9.6, 67.2, 100.0]"
2024-03-19,3.8,-2.3,0.4,1.9,-5.3,-2.5,-3.7,75.0,0.076,12.5,"['rain', 'snow']",0.0,0.0,33.5,14.0,23.2,1023.3,57.8,19.8,117.6,10.0,8.0,14.0,9.1,05:52:21,18:00:07,"[-6.2, 5.8, 16.1]","[-9.6, -1.4, 6.1]","[-18.6, 5.8, 16.1]","[0.0, 1.6, 7.5]","[49.0, 75.7, 90.4]","[0.0, 31.1, 78.5]","[16.9, 26.3, 40.7]","[28.8, 61.6, 97.2]","[23.9, 182.5, 269.4]","[0.9, 67.6, 100.0]"
2024-03-20,10.4,-2.5,3.7,10.4,-5.8,1.6,-3.3,62.9,0.0,0.0,,0.0,0.0,23.8,15.1,227.0,1023.3,45.3,28.0,200.2,17.2,7.0,15.1,9.5,05:50:12,18:01:41,"[-3.2, 5.4, 15.2]","[-8.7, -1.6, 8.0]","[-14.1, 5.4, 15.2]","[0.0, 1.5, 18.7]","[44.3, 75.0, 98.5]","[0.0, 31.5, 79.5]","[11.5, 23.8, 35.6]","[43.2, 58.3, 75.6]","[33.4, 187.3, 256.4]","[4.0, 63.0, 100.0]"
2024-03-21,13.8,0.7,7.4,13.8,-2.0,6.2,1.0,65.5,0.072,8.33,['rain'],0.0,0.0,19.1,10.3,291.4,1020.4,78.3,27.1,165.7,14.3,6.0,10.3,7.4,05:48:03,18:03:14,"[-2.4, 6.2, 17.6]","[-8.6, -1.5, 7.5]","[-17.3, 6.2, 17.6]","[0.0, 1.4, 8.6]","[43.0, 74.0, 97.1]","[0.0, 31.2, 78.8]","[11.5, 25.6, 49.7]","[39.6, 63.0, 118.8]","[19.9, 195.1, 302.8]","[8.9, 65.9, 100.0]"
2024-03-22,11.5,6.7,8.9,11.5,4.7,7.7,4.1,72.6,0.0,0.0,,0.0,0.0,39.6,18.9,246.1,1017.9,95.0,20.4,103.7,9.0,4.0,18.9,11.4,05:45:55,18:04:47,"[-3.0, 5.8, 18.2]","[-9.3, -1.7, 6.1]","[-15.9, 5.8, 18.2]","[0.0, 1.9, 17.2]","[41.1, 73.6, 93.1]","[0.0, 30.8, 78.1]","[12.2, 23.0, 36.7]","[39.6, 59.0, 108.0]","[35.0, 168.9, 272.6]","[4.0, 65.0, 100.0]"
2024-03-23,17.1,3.2,9.1,17.1,0.5,7.0,3.6,70.1,4.749,25.0,['rain'],0.0,0.0,75.9,30.3,237.3,1007.4,86.4,29.2,114.3,9.8,7.0,30.3,17.9,05:43:46,18:06:20,"[-5.5, 7.1, 18.1]","[-11.3, -1.6, 6.7]","[-20.9, 7.1, 18.1]","[0.0, 1.8, 14.8]","[36.6, 74.1, 96.6]","[0.0, 30.2, 80.4]","[16.6, 23.4, 38.5]","[39.6, 61.6, 100.8]","[31.7, 180.0, 302.4]","[7.0, 65.3, 97.9]"
2024-03-24,6.2,1.0,3.3,2.7,-3.2,-0.5,-0.4,77.7,1.23,29.17,"['rain', 'snow']",0.0,0.0,55.8,24.8,233.6,1006.4,75.2,31.5,135.5,11.7,9.0,24.8,16.3,05:41:37,18:07:53,"[-3.5, 7.0, 14.8]","[-12.1, -0.9, 5.4]","[-21.8, 7.0, 14.8]","[0.0, 1.9, 20.1]","[43.5, 72.6, 98.4]","[0.3, 29.6, 81.8]","[14.4, 24.1, 40.7]","[39.6, 63.0, 93.6]","[28.6, 165.8, 302.2]","[0.7, 57.1, 100.0]"
2024-03-25,6.4,0.2,3.4,3.3,-2.9,-0.5,0.1,79.9,1.846,70.83,"['rain', 'snow']",0.5,0.4,57.6,25.8,254.3,1006.3,68.1,23.1,76.0,6.4,3.0,25.8,17.7,05:39:29,18:09:26,"[-4.5, 7.6, 16.6]","[-7.8, -1.4, 3.4]","[-17.0, 7.6, 16.6]","[0.0, 1.2, 14.7]","[49.3, 71.0, 94.2]","[0.8, 29.1, 83.6]","[13.0, 26.6, 41.0]","[43.2, 67.0, 97.2]","[14.7, 196.5, 332.0]","[10.0, 59.5, 100.0]"
2024-03-26,14.9,-1.6,6.9,14.9,-6.2,5.0,-2.7,56.4,0.0,0.0,,0.0,0.3,68.4,36.2,157.8,1004.8,52.0,28.5,202.8,17.4,7.0,36.2,19.6,05:37:20,18:10:58,"[-4.4, 7.1, 16.0]","[-6.5, -0.4, 7.6]","[-15.3, 7.1, 16.0]","[0.0, 1.2, 9.8]","[56.7, 74.9, 95.2]","[0.3, 28.2, 83.7]","[13.7, 27.0, 46.8]","[39.6, 61.6, 97.2]","[27.0, 170.8, 302.3]","[3.8, 68.5, 100.0]"
2024-03-27,14.8,7.2,11.5,14.8,2.8,10.7,2.5,54.8,0.0,0.0,,0.0,0.0,78.9,36.6,170.2,995.8,59.3,28.4,198.1,16.9,7.0,36.6,24.1,05:35:11,18:12:31,"[-2.2, 9.0, 16.9]","[-7.2, -0.5, 3.8]","[-15.7, 9.0, 16.9]","[0.0, 0.9, 3.8]","[52.4, 72.5, 94.2]","[0.0, 27.3, 83.0]","[13.0, 23.4, 37.1]","[39.6, 64.4, 129.6]","[23.8, 168.7, 284.9]","[3.3, 58.3, 100.0]"
2024-03-28,15.8,7.1,12.8,15.8,4.6,12.2,5.8,64.0,4.8,66.67,['rain'],0.0,0.0,51.8,33.6,197.8,994.1,65.3,9.8,150.0,13.0,7.0,33.6,23.5,05:33:03,18:14:03,"[-0.2, 9.7, 17.7]","[-4.9, 0.8, 5.9]","[-9.6, 9.7, 17.7]","[0.0, 0.9, 11.0]","[46.6, 72.3, 91.9]","[0.0, 26.3, 79.5]","[11.9, 24.1, 49.0]","[39.6, 61.9, 118.8]","[30.3, 191.5, 260.0]","[2.1, 59.1, 96.8]"
2024-03-29,17.2,2.1,11.8,17.2,-0.4,10.7,4.5,63.1,0.1,4.17,['rain'],0.0,0.0,65.5,31.6,201.2,1007.0,42.5,10.0,205.2,17.6,7.0,31.6,21.3,05:30:55,18:15:36,"[2.1, 9.8, 17.1]","[-2.9, 1.3, 5.0]","[-8.5, 9.8, 17.1]","[0.0, 2.2, 20.5]","[57.5, 74.7, 97.3]","[0.0, 25.3, 74.0]","[12.2, 24.8, 38.9]","[43.2, 67.7, 118.8]","[62.8, 206.6, 285.0]","[3.7, 62.9, 97.9]"
2024-03-30,20.8,9.4,16.9,20.8,8.3,16.8,6.3,52.4,0.0,0.0,,0.0,0.0,64.8,28.1,194.0,1005.6,15.9,10.0,154.8,13.4,6.0,28.1,16.8,05:28:47,18:17:08,"[0.4, 10.9, 16.4]","[-5.5, 0.9, 7.0]","[-12.0, 10.9, 16.4]","[0.0, 1.9, 12.6]","[53.5, 70.9, 91.0]","[0.0, 24.6, 74.3]","[11.9, 22.0, 39.2]","[43.2, 58.3, 90.0]","[48.3, 198.6, 278.7]","[0.0, 57.0, 100.0]"
2024-03-31,22.0,13.2,18.3,22.0,13.2,18.3,4.9,42.2,0.0,0.0,,0.0,0.0,68.0,40.9,199.9,1002.7,52.4,10.0,172.9,14.4,7.0,40.9,20.6,06:26:39,19:18:40,"[0.6, 11.1, 20.0]","[-7.0, 1.2, 6.3]","[-12.3, 11.1, 20.0]","[0.0, 2.2, 19.6]","[53.7, 71.7, 98.0]","[0.0, 24.4, 72.1]","[14.4, 28.4, 55.4]","[36.0, 65.2, 108.0]","[53.0, 190.9, 275.1]","[1.5, 53.4, 100.0]"
2024-04-01,24.8,10.7,17.9,24.8,10.7,17.9,6.9,51.1,0.561,12.5,['rain'],0.0,0.0,77.4,33.6,200.2,999.5,50.5,11.1,159.4,13.8,6.0,33.6,23.5,06:24:31,19:20:13,"[-0.2, 9.8, 19.8]","[-6.7, 0.7, 8.0]","[-11.9, 9.8, 19.8]","[0.0, 1.2, 8.4]","[50.2, 68.9, 97.2]","[0.0, 23.7, 67.7]","[14.0, 24.8, 41.4]","[43.2, 61.2, 86.4]","[29.6, 172.4, 285.8]","[0.0, 51.3, 100.0]"
2024-04-02,12.8,6.3,9.5,12.8,3.0,7.8,5.5,77.5,14.181,29.17,['rain'],0.0,0.0,58.0,23.6,249.6,1005.0,66.6,10.9,64.5,5.6,4.0,23.6,19.1,06:22:24,19:21:45,"[0.1, 10.0, 21.1]","[-5.8, 0.5, 9.1]","[-10.3, 10.0, 21.1]","[0.0, 1.2, 9.5]","[45.4, 67.4, 94.6]","[0.0, 22.9, 64.3]","[13.0, 24.5, 42.5]","[41.8, 59.0, 86.4]","[58.6, 174.4, 267.0]","[0.6, 49.8, 100.0]"
2024-04-03,14.0,4.8,9.1,14.0,0.9,7.3,3.5,69.2,0.608,20.83,['rain'],0.0,0.0,54.0,27.5,236.0,1010.9,66.5,39.9,179.6,15.3,8.0,27.5,17.8,06:20:17,19:23:17,"[-1.2, 11.2, 18.8]","[-4.4, 0.9, 7.4]","[-10.9, 11.2, 18.8]","[0.0, 1.1, 8.0]","[49.8, 69.2, 91.0]","[0.0, 21.8, 60.8]","[7.6, 24.1, 46.8]","[39.6, 59.0, 86.4]","[28.1, 196.0, 309.1]","[2.8, 55.1, 99.5]"
2024-04-04,15.2,6.9,10.4,15.2,4.3,9.4,6.5,78.5,2.278,33.33,['rain'],0.0,0.0,44.4,21.3,220.3,1013.5,85.4,33.5,120.7,10.4,6.0,21.3,14.7,06:18:11,19:24:49,"[1.2, 11.4, 21.4]","[-3.9, 1.9, 8.3]","[-10.6, 11.4, 21.4]","[0.0, 0.8, 8.6]","[43.9, 68.3, 89.2]","[0.0, 20.6, 57.6]","[15.8, 25.2, 38.5]","[39.6, 59.8, 97.2]","[21.8, 165.5, 241.7]","[4.0, 56.2, 99.0]"
2024-04-05,16.6,6.4,11.7,16.6,3.4,10.6,7.1,75.0,1.084,8.33,['rain'],0.0,0.0,64.8,19.5,223.9,1017.6,68.0,37.8,225.7,19.6,8.0,19.5,16.7,06:16:04,19:26:21,"[0.6, 9.7, 23.0]","[-5.1, 2.0, 8.0]","[-11.0, 9.7, 23.0]","[0.0, 2.1, 16.1]","[45.5, 73.4, 96.3]","[0.0, 20.8, 54.6]","[12.6, 25.6, 44.6]","[39.6, 60.8, 82.8]","[37.2, 168.1, 276.8]","[10.0, 70.2, 100.0]"
2024-04-06,19.8,11.3,14.9,19.8,11.3,14.9,9.3,69.8,0.356,16.67,['rain'],0.0,0.0,61.2,17.1,265.8,1017.8,82.1,43.2,163.5,14.1,7.0,17.1,11.6,06:13:59,19:27:53,"[-1.9, 7.8, 16.3]","[-5.9, 1.4, 7.8]","[-13.4, 7.8, 16.3]","[0.0, 2.3, 10.4]","[45.1, 77.1, 94.4]","[0.0, 21.0, 52.0]","[15.5, 24.1, 33.8]","[39.6, 54.7, 79.2]","[44.5, 208.2, 322.1]","[56.8, 77.5, 99.9]"
2024-04-07,23.8,9.8,16.2,23.8,8.8,16.1,9.9,68.2,0.0,0.0,,0.0,0.0,43.2,21.9,228.8,1019.3,58.5,41.9,215.2,18.7,8.0,21.9,12.1,06:11:53,19:29:25,"[-0.9, 10.1, 19.6]","[-6.9, 1.0, 9.1]","[-14.1, 10.1, 19.6]","[0.0, 1.2, 10.9]","[33.9, 72.0, 91.5]","[0.0, 20.2, 48.1]","[11.5, 24.1, 42.8]","[39.6, 60.5, 90.0]","[67.5, 200.2, 298.8]","[10.4, 64.9, 98.6]"
2024-04-08,22.8,13.1,17.7,22.8,13.1,17.7,8.8,57.8,0.0,0.0,,0.0,0.0,63.0,29.3,190.9,1016.0,75.8,41.9,216.7,18.7,8.0,29.3,21.4,06:09:48,19:30:57,"[-2.6, 10.2, 19.6]","[-6.3, 1.2, 7.5]","[-14.0, 10.2, 19.6]","[0.0, 2.1, 10.8]","[33.5, 68.3, 89.9]","[0.0, 19.2, 45.4]","[10.4, 27.0, 43.2]","[39.6, 65.2, 100.8]","[31.7, 204.8, 335.6]","[8.0, 59.3, 98.7]"
2024-04-09,23.3,12.9,17.5,23.3,12.9,17.5,6.9,51.6,0.0,0.0,,0.0,0.0,64.8,28.0,173.7,1011.4,51.1,40.1,206.4,17.7,6.0,28.0,20.2,06:07:44,19:32:29,"[-0.2, 11.1, 21.9]","[-6.7, 1.5, 12.4]","[-13.3, 11.1, 21.9]","[0.0, 2.5, 17.9]","[39.5, 69.8, 95.6]","[0.0, 18.2, 43.4]","[14.0, 25.9, 46.4]","[43.2, 62.3, 97.2]","[18.0, 196.9, 326.0]","[7.1, 61.3, 100.0]"
2024-04-10,13.7,7.8,9.6,13.7,4.7,7.7,6.2,79.4,0.754,45.83,['rain'],0.0,0.0,61.2,22.8,358.1,1023.5,90.1,24.0,36.3,3.2,2.0,22.8,16.2,06:05:40,19:34:01,"[3.5, 10.3, 17.7]","[-4.6, 2.1, 9.0]","[-9.5, 10.3, 17.7]","[0.0, 2.0, 9.7]","[45.8, 71.7, 94.8]","[0.0, 17.3, 40.9]","[11.9, 25.2, 36.7]","[43.2, 63.0, 97.2]","[39.2, 178.6, 295.9]","[4.1, 66.0, 100.0]"
2024-04-11,15.4,6.2,10.6,15.4,3.6,9.4,5.6,72.6,0.0,0.0,,0.0,0.0,68.4,17.7,24.3,1031.9,50.5,28.0,233.4,20.0,7.0,17.7,12.7,06:03:37,19:35:33,"[2.6, 10.9, 20.4]","[-1.0, 2.4, 7.3]","[-6.9, 10.9, 20.4]","[0.0, 1.3, 8.7]","[49.0, 74.3, 96.3]","[0.0, 16.5, 40.7]","[14.4, 24.8, 42.8]","[39.6, 65.9, 115.2]","[28.8, 143.0, 282.1]","[6.3, 71.4, 100.0]"
2024-04-12,18.8,4.1,11.8,18.8,1.4,10.9,5.4,67.5,0.0,0.0,,0.0,0.0,46.8,12.0,334.6,1031.0,42.2,33.6,240.8,20.7,8.0,12.0,8.5,06:01:34,19:37:05,"[2.3, 11.9, 22.8]","[-3.8, 2.3, 7.6]","[-7.8, 11.9, 22.8]","[0.0, 0.8, 6.9]","[51.4, 72.6, 87.2]","[0.0, 15.7, 40.5]","[14.0, 25.2, 43.2]","[36.0, 61.6, 86.4]","[33.0, 154.9, 265.8]","[10.0, 62.2, 100.0]"
2024-04-13,20.2,7.6,13.8,20.2,5.6,13.2,7.7,68.4,0.0,0.0,,0.0,0.0,46.8,17.6,268.8,1026.0,65.9,34.5,232.4,20.1,8.0,17.6,12.4,05:59:32,19:38:37,"[1.1, 11.4, 18.4]","[-1.6, 2.7, 10.3]","[-8.0, 11.4, 18.4]","[0.0, 2.0, 16.0]","[53.0, 74.1, 94.0]","[0.0, 15.2, 40.5]","[10.4, 24.1, 35.3]","[36.0, 57.6, 82.8]","[38.0, 176.6, 292.5]","[1.7, 66.1, 100.0]"
2024-04-14,20.3,9.9,15.3,20.3,8.1,15.2,9.2,68.3,0.0,0.0,,0.0,0.0,54.0,22.7,278.8,1018.5,86.5,35.5,176.1,15.2,6.0,22.7,15.3,05:57:31,19:40:09,"[2.2, 10.9, 19.2]","[-1.5, 3.1, 7.2]","[-6.7, 10.9, 19.2]","[0.0, 3.3, 18.4]","[44.8, 72.1, 95.2]","[0.0, 15.0, 41.0]","[14.4, 24.5, 34.9]","[46.8, 57.6, 75.6]","[17.9, 167.0, 328.0]","[1.7, 61.3, 99.2]"
2024-04-15,13.3,10.1,11.3,13.3,10.1,11.3,9.1,86.5,4.678,62.5,['rain'],0.0,0.0,57.6,19.3,316.7,1009.5,94.2,18.4,50.2,4.3,2.0,19.3,10.3,05:55:30,19:41:41,"[0.9, 12.3, 21.9]","[-2.5, 2.9, 6.9]","[-8.1, 12.3, 21.9]","[0.0, 2.3, 15.5]","[46.2, 70.8, 95.4]","[0.0, 14.1, 45.2]","[14.0, 24.1, 36.0]","[39.6, 54.0, 68.4]","[40.7, 173.9, 328.2]","[3.2, 59.0, 100.0]"
2024-04-16,10.6,4.2,6.8,10.6,0.6,3.9,1.9,71.6,0.623,16.67,['rain'],0.0,0.0,55.8,24.3,238.0,1004.3,91.3,34.7,96.2,8.0,4.0,24.3,19.1,05:53:30,19:43:13,"[2.6, 12.0, 19.1]","[-0.8, 3.1, 12.2]","[-4.9, 12.0, 19.1]","[0.0, 2.4, 13.7]","[45.8, 70.1, 89.5]","[0.0, 13.4, 48.6]","[14.4, 24.8, 32.8]","[43.2, 55.8, 72.0]","[57.6, 181.8, 289.5]","[5.4, 59.6, 100.0]"
2024-04-17,6.4,3.0,4.3,3.0,-0.1,1.2,1.2,80.3,3.113,66.67,['rain'],0.0,0.1,50.4,19.0,342.2,1005.2,87.3,26.0,115.6,9.8,5.0,19.0,13.6,05:51:31,19:44:45,"[3.7, 11.9, 19.7]","[-1.5, 3.1, 8.8]","[-6.5, 11.9, 19.7]","[0.0, 1.0, 4.3]","[46.1, 70.8, 87.7]","[0.0, 12.6, 48.0]","[16.2, 23.4, 37.1]","[39.6, 58.3, 97.2]","[33.9, 159.8, 273.0]","[17.2, 61.4, 99.9]"
2024-04-18,6.4,1.3,3.5,3.3,-1.6,0.5,0.1,79.0,1.308,41.67,['rain'],0.0,0.3,50.8,18.7,0.3,1011.6,74.9,22.4,170.3,14.5,9.0,18.7,12.3,05:49:33,19:46:17,"[2.7, 12.4, 21.3]","[-2.5, 2.7, 8.8]","[-8.0, 12.4, 21.3]","[0.0, 1.5, 10.4]","[52.8, 70.9, 89.6]","[0.0, 11.6, 45.2]","[14.0, 21.2, 29.2]","[39.6, 52.2, 68.4]","[40.8, 156.7, 308.0]","[5.9, 60.7, 100.0]"
2024-04-19,7.5,-1.1,3.4,4.2,-5.1,-0.3,-0.4,77.3,0.546,33.33,['rain'],0.0,0.2,53.1,25.0,223.7,1011.8,78.9,26.2,158.4,13.9,8.0,25.0,17.3,05:47:35,19:47:49,"[0.5, 12.1, 20.2]","[-2.0, 3.1, 7.6]","[-9.3, 12.1, 20.2]","[0.0, 1.5, 12.0]","[48.1, 72.2, 91.9]","[0.0, 10.7, 41.8]","[15.5, 24.5, 39.6]","[36.0, 53.3, 72.0]","[10.8, 140.2, 287.3]","[0.4, 60.0, 100.0]"
2024-04-20,6.4,1.4,3.6,4.6,-3.2,0.1,1.9,88.3,10.449,100.0,"['rain', 'snow']",0.0,0.2,51.3,20.2,262.7,1010.0,97.5,16.8,139.8,12.1,7.0,20.2,14.9,05:45:39,19:49:20,"[0.7, 12.7, 20.4]","[-2.1, 3.4, 9.4]","[-8.4, 12.7, 20.4]","[0.0, 1.0, 8.1]","[42.5, 68.8, 91.1]","[0.0, 9.5, 38.0]","[10.8, 22.7, 39.6]","[32.4, 57.2, 82.8]","[13.7, 143.7, 300.1]","[10.0, 56.4, 96.4]"
2024-04-21,2.1,0.1,1.2,-2.6,-4.8,-3.5,-0.9,85.9,4.1,100.0,"['rain', 'snow']",1.2,1.0,54.0,21.9,6.2,1018.5,99.1,14.1,64.7,5.6,3.0,21.9,18.9,05:43:43,19:50:52,"[4.7, 13.5, 24.4]","[-4.3, 2.5, 8.6]","[-10.4, 13.5, 24.4]","[0.0, 0.3, 3.6]","[45.5, 64.1, 88.9]","[0.0, 8.2, 34.3]","[10.8, 21.2, 34.2]","[43.2, 56.9, 82.8]","[28.7, 150.2, 248.0]","[3.3, 43.6, 86.7]"
2024-04-22,4.5,-0.5,1.7,1.9,-4.8,-2.3,-2.2,76.4,1.626,54.17,"['rain', 'snow']",0.3,1.5,52.2,19.3,21.7,1021.1,78.7,20.9,219.1,19.0,9.0,19.3,14.7,05:41:48,19:52:23,"[6.9, 13.9, 20.9]","[-4.6, 3.2, 10.0]","[-9.2, 13.9, 20.9]","[0.0, 1.6, 12.8]","[46.6, 65.1, 90.0]","[0.0, 7.1, 33.2]","[12.6, 19.8, 30.6]","[39.6, 53.6, 75.6]","[59.7, 158.8, 277.7]","[8.7, 45.3, 99.7]"
2024-04-23,10.0,-2.0,3.2,7.8,-6.0,-0.1,-1.2,73.7,0.038,8.33,['rain'],0.0,1.7,43.2,18.6,36.8,1017.5,80.7,16.7,138.3,11.9,6.0,18.6,13.8,05:39:54,19:53:55,"[4.7, 14.2, 21.6]","[-1.7, 3.8, 7.9]","[-4.6, 14.2, 21.6]","[0.0, 1.3, 6.4]","[46.1, 67.8, 88.0]","[0.0, 6.2, 32.8]","[14.0, 20.5, 25.9]","[25.2, 52.6, 82.8]","[43.5, 189.6, 300.6]","[20.8, 59.3, 94.6]"
2024-04-24,5.2,2.0,3.9,2.4,-0.5,0.9,1.3,83.1,6.052,58.33,"['rain', 'snow']",0.0,1.8,43.2,17.4,359.8,1007.3,98.5,11.8,47.1,4.0,2.0,17.4,12.8,05:38:02,19:55:26,"[5.9, 14.3, 19.6]","[-1.2, 4.9, 11.2]","[-5.0, 14.3, 19.6]","[0.0, 2.2, 15.2]","[50.7, 69.9, 89.2]","[0.0, 5.1, 31.4]","[10.8, 22.3, 36.0]","[28.8, 56.9, 100.8]","[51.9, 192.6, 316.8]","[24.4, 65.9, 96.6]"
2024-04-25,8.8,0.1,4.2,6.4,-4.0,1.4,0.1,76.9,0.527,20.83,"['rain', 'snow']",0.0,1.6,46.8,17.1,247.5,1008.6,66.9,21.7,199.3,17.2,9.0,17.1,12.3,05:36:10,19:56:57,"[4.7, 14.5, 22.2]","[-1.2, 5.1, 13.1]","[-5.7, 14.5, 22.2]","[0.0, 1.7, 8.8]","[54.2, 69.6, 94.2]","[0.0, 4.0, 30.4]","[13.7, 23.4, 39.2]","[43.2, 55.4, 82.8]","[45.2, 191.8, 291.1]","[12.0, 57.2, 98.8]"
2024-04-26,14.6,0.5,6.8,14.6,-3.0,5.0,0.9,67.9,0.0,0.0,,0.0,1.3,54.0,23.6,193.4,1011.7,39.9,38.2,246.7,21.3,10.0,23.6,14.6,05:34:20,19:58:28,"[7.5, 15.4, 23.7]","[-4.1, 5.0, 9.8]","[-8.5, 15.4, 23.7]","[0.0, 1.5, 8.2]","[53.9, 70.4, 94.6]","[0.0, 3.0, 29.1]","[12.6, 23.0, 39.6]","[39.6, 59.0, 100.8]","[37.9, 181.1, 256.0]","[11.9, 58.8, 100.0]"
